979,T,"Irene Montero, Spain’s equality minister, was the first in Sanchez’s cabinet to test positive for the coronavirus. She and her husband, Pablo Iglesias, who is the deputy prime minister and leader of the Podemos Party, remain in quarantine",3,,,,
980,T,"Javier Ortega Smith, the secretary-general of the far-right Vox party, tested positive on March 10, causing the suspension of Spain’s lower house of Parliament. The leader of the party, Santiago Abascal, later tested positive",3,,,,
981,T,"Quim Torra, the leader of Spain’s Catalonia region, where Barcelona is located, as well as Pere Aragones, Catalan deputy head of government, have both tested positive",3,,,,
982,T,Nottingham City Council is expected to spend £3.6m on equipment to keep staff safe during the coronavirus outbreak,3,,,,
983,T,Police Scotland says personal protective equipment will be rolled out to frontline officers,3,,,,
986,T,"London's firefighters have agreed to deliver food and medicine, drive ambulances and retrieve bodies during the Covid-19 pandemic, as former ambulance staff and police officers were urged to come back to the front line",3,,,,
987,T,Nigeria's President Muhammadu Buhari has announced fresh measures to combat the spread of coronavirus. These include a $26m (£21m) grant to Lagos state and a $13m grant to the Nigeria Centre for Disease Control (NCDC),3,,,,
989,F,Putin had a press conference and gave people a choice between 15 days isolation and 5 years in prison,3,,,,
992,U,HHS official insists New York is getting everything it has asked for to deal with coronavirus,3,,,,
998,F,Iranian child celebrity Anahita is sufferenig from COVID-19,3,,,,
1002,U,"New Orleans is quickly becoming a hotspot for the coronavirus and the city's jam-packed Mardi Gras season could be the reason why, according to medical experts",3,,,,
1005,U,More than 60 percent of American hospitals report they are not prepared to handle an influx of COVID-19 patients as product shortages for critical items grow more severe during the pandemic,3,,,,
1009,F,Home Ministry of India have issued an order that sharing of any news related to Coronavirus is an punishable offense under the IT Act,3,,,,
1015,U,"Sergei Sobyanin, Moscow’s mayor and ally to Russian President Vladimir Putin, said the number of coronavirus cases in his city far exceeds the official numbers, Reuters reported",3,,,,
1017,U,Multiple European countries are considering tracking track users�?phone data to stop the spread of the novel coronavirus,3,,,,
1026,U,Hydroxychloroquine and Azithromycin are a cure for Covid-19,3,,,,
1027,F,PM Modi announced internet suspension due to viral fake news related to COVID-19,3,,,,
1029,U,"NBA Commissioner Adam Silver said Thursday night that the league’s hiatus because of the coronavirus pandemic will likely last at least a month, or roughly what would have been the remainder of an uninterrupted regular season",3,,,,
1034,U,"Seventh American diagnosed with coronavirus as US declares public health emergency ""Rep. Paul Gosar: Coronavirus �?To save lives, we must restrict travel from affected areas to the US""",3,,,,
1038,F,Rubbing mustard oil on your nostrils can prevent Coronavirus,3,,,,
1039,U,Spurt in fertiliser import costs seen due to plant closure,3,,,,
1040,U,Many countries 'unprepared' to face Coronavirus: Global health monitor,3,,,,
1042,U,"Global markets hit hard as indices catch Wuhan flu; Sensex falls 285 pts ""In a breakthrough, Australia researchers grow coronavirus from cell culture""",3,,,,
1043,U,Scientists begin work on a vaccine to tackle coronavirus outbreak,3,,,,
1044,F,Italian Prime Minister Giuseppe Conte broke down amid Covid19 deaths in his country,3,,,,
1045,F,Spraying with boilling water eliminates coronavirus,3,,,,
1046,U,Goldman Sachs expects coronavirus outbreak to weigh on US economic growth this quarter,3,,,,
1047,U,Oreo maker Mondelez says coronavirus could hurt sales in first quarter,3,,,,
1053,F,"Indian Army has built a 1,000-bed hospital in Rajasthan in eight days for the treatment of COVID-19",2,,,,
1055,F,Photo of Deer on Ooty-Coimbatore road during the current lockdown (COVID-19),3,,,,
1058,U,Social media rumors that USC student had coronavirus triggered online petition to cancel classes,3,,,,
1063,F,PM Modi on 2nd April ’20 announced extension of nationwide lockdown till 4 May 2020,3,,,,
1065,F,Governors across U.S. are announcing that the current school year will be repeated due to coronavirus school closings,3,,,,
1070,F,India TV telecasted news that Bollywood Actor Shahrukh Khan donated 450 million (45 Crore) Rupees to Pakistan Oil tanker blast victims,2,,,,
1074,F,People of Italy throwing money on the streets as they felt that the money couldn’t save them from COVID-19,3,,,,
1077,F,It is possible to self-diagnosis by holding breath for 10 second,3,,,,
1079,F,Person who fainted at a subway station has Covid-19,3,,,,
1083,U,"Google joins hands with WHO to contain coronavirus outbreak ""Coronavirus cases may be undercounted even with 3,000% surge""",3,,,,
1085,U,"Man lies dead in the street in crisis-hit coronavirus city of Wuhan ""Facebook bans coronavirus fake news, false cures and conspiracy theories""",3,,,,
1087,U,"Italy confirms first two cases of coronavirus as passengers allowed off cruise ""Sanitary towels, fruit, and bottles used as masks in desperate bid to avoid coronavirus""",3,,,,
1088,U,Man died in Chinatown after people ‘refused to give CPR over coronavirus fears�?,3,,,,
1093,F,Ministry of Economy and Finance in South Korea and pharmaceutical companies had a secret meeting,3,,,,
1096,U,Germany expects coronavirus vaccine within months,3,,,,
1098,F,Quarantined person fled from a facility in Daegu south Korea,3,,,,
1099,F,Koreans who were on the cruiseship ‘Diamond Princess’ cannot be brought back,3,,,,
1101,F,Photo of Kanika Kapoor meeting Prince Charles during her recent visit to United Kingdom. Prince Charles was tested positive for coronavirus just after the meet,3,,,,
1102,F,People from Wuhan share a laundry room although they are in quarantine,3,,,,
1104,U,Pressure builds on Hong Kong hotels to turn away guests from mainland,3,,,,
1105,F,South Korean presidential Blue House forbids the term ‘Wuhan pneumonia’,3,,,,
1106,U,"Japan bans coronavirus-infected travellers after outcry over lax response ""China goes global in search for protective suits, masks and goggles as coronavirus infections begin to take off""",3,,,,
1107,U,"Hubei residents found in Hong Kong hotels, but security chiefs say they are powerless to isolate or deport them",3,,,,
1109,F,Multiple articles widely shared on Facebook claim that 59 church members died after drinking household disinfectant which their pastor said would prevent coronavirus infections,3,,,,
1110,U,Hong Kong and mainland passengers descend on West Kowloon station ahead of widespread suspensions to cross-border travel,3,,,,
1117,U,"Hong Kong scrambles to roll out containment plan stopping short of total closure, with cuts on cross-border travel and reduced transport services with mainland",3,,,,
1120,U,"Hong Kong medical workers draw fortune sticks to decide who works in coronavirus quarantine wards ""China coronavirus: fear of infection, lack of consultation drive defiance over Hong Kong quarantine plan""",3,,,,
1124,F,Novel coronavirus came to South Korea through yellow sand storm,3,,,,
1127,F,"Seven photos have been shared repeatedly in multiple posts on Facebook and Twitter, alongside a claim that they show vegetables donated to disadvantaged people during a curfew prompted by the novel coronavirus pandemic in Sri Lanka",3,,,,
1133,U,"More than 6,000 people are trapped on a cruise ship in Italy after a woman was suspected of having the coronavirus",3,,,,
1134,F,partially A table comparing COVID-19 stats for countries that did impose lockdown against countries that didn’t,3,,,,
1138,F,Government of an Indian state Madhya Pradesh ordered shoot-at-sight to enforce lockdown,3,,,,
1142,U,Lysol sprays and Clorox wipes may fight coronavirus,3,,,,
1146,F,Myanmar president and state counselor are under 14 days quarantine after meeting with COVID-19 patient from Switzerland,3,,,,
1149,U,Hong Kong universities impose forced quarantine on students returning from mainland over coronavirus fears 'I'm in an apocalypse': U.S. student trapped in coronavirus-hit Wuhan,3,,,,
1150,F,Indian State of Kerala’s government is paying news channels to telecast CM’s interview,3,,,,
1152,F,"Jo?o Doria, governor of S?o Paulo, forbade doctors to give chloroquine to COVID-19 patients",3,,,,
1154,U,Goldman Sachs warns that the coronavirus could slow the US economy,3,,,,
1158,F,Last picture of Indonesian doctor Hadio Alo bidding farewell to his family,3,,,,
1159,F,Images of money thrown on streets by helpless Italians,3,,,,
1161,U,Packages from coronavirus-hit China are safe to handle,3,,,,
1163,F,Russia released 500 lions to ensure people would stay inside houses,3,,,,
1164,U,India unit of SAIC warns of sales hit due to coronavirus outbreak,2,,,,
1167,F,"Mostly Video of a waitress saying, “I lost my job. But I’ll sleep better knowing” that the coronavirus relief bill included funding for the Kennedy Center, refugee resettlement, PBS, and congressional salaries: “Thanks, Democrats”",3,,,,
1173,U,"For Trump administration, coronavirus quarantine presents a fine balancing act",4,,,,
1174,F,"Ronaldo Caiado, governor of the Brazilian state Goiás, was beaten up due to his lockdown decrees. A gallery of photos “prove” it",3,,,,
1176,F,"Medical masks have 2 ways to wear it depending on your purpose: if you are sick, put the white side on your mouth and if you fear infection, wear it the oppisite way",3,,,,
